sourcedId,status,dateLastModified,enabledUser,orgSourcedIds,role,username,userIds,givenName,familyName,middleName,identifier,email,sms,phone,agentSourcedIds,grades,password
student-M2026305,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026305,,MS_Student_0305,,,M2026305,,,,,7,
student-M2026306,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026306,,MS_Student_0306,,,M2026306,,,,,7,
student-M2026307,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026307,,MS_Student_0307,,,M2026307,,,,,7,
student-M2026308,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026308,,MS_Student_0308,,,M2026308,,,,,7,
student-M2026309,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026309,,MS_Student_0309,,,M2026309,,,,,7,
student-M2026310,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026310,,MS_Student_0310,,,M2026310,,,,,7,
student-M2026311,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026311,,MS_Student_0311,,,M2026311,,,,,7,
student-M2026312,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026312,,MS_Student_0312,,,M2026312,,,,,7,
student-M2026313,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026313,,MS_Student_0313,,,M2026313,,,,,7,
student-M2026314,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026314,,MS_Student_0314,,,M2026314,,,,,7,
student-M2026315,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026315,,MS_Student_0315,,,M2026315,,,,,7,
student-M2026316,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026316,,MS_Student_0316,,,M2026316,,,,,7,
student-M2026317,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026317,,MS_Student_0317,,,M2026317,,,,,7,
student-M2026318,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026318,,MS_Student_0318,,,M2026318,,,,,7,
student-M2026319,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026319,,MS_Student_0319,,,M2026319,,,,,7,
student-M2026320,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026320,,MS_Student_0320,,,M2026320,,,,,7,
student-M2026321,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026321,,MS_Student_0321,,,M2026321,,,,,7,
student-M2026322,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026322,,MS_Student_0322,,,M2026322,,,,,7,
student-M2026323,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026323,,MS_Student_0323,,,M2026323,,,,,7,
student-M2026324,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026324,,MS_Student_0324,,,M2026324,,,,,7,
student-M2026325,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026325,,MS_Student_0325,,,M2026325,,,,,7,
student-M2026326,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026326,,MS_Student_0326,,,M2026326,,,,,7,
student-M2026327,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026327,,MS_Student_0327,,,M2026327,,,,,7,
student-M2026328,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026328,,MS_Student_0328,,,M2026328,,,,,7,
student-M2026329,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026329,,MS_Student_0329,,,M2026329,,,,,7,
student-M2026330,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026330,,MS_Student_0330,,,M2026330,,,,,7,
student-M2026331,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026331,,MS_Student_0331,,,M2026331,,,,,7,
student-M2026332,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026332,,MS_Student_0332,,,M2026332,,,,,7,
student-M2026333,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026333,,MS_Student_0333,,,M2026333,,,,,7,
student-M2026334,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026334,,MS_Student_0334,,,M2026334,,,,,7,
student-M2026335,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026335,,MS_Student_0335,,,M2026335,,,,,7,
student-M2026336,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026336,,MS_Student_0336,,,M2026336,,,,,7,
student-M2026337,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026337,,MS_Student_0337,,,M2026337,,,,,7,
student-M2026338,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026338,,MS_Student_0338,,,M2026338,,,,,7,
student-M2026339,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026339,,MS_Student_0339,,,M2026339,,,,,7,
student-M2026340,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026340,,MS_Student_0340,,,M2026340,,,,,7,
student-M2026341,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026341,,MS_Student_0341,,,M2026341,,,,,7,
student-M2026342,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026342,,MS_Student_0342,,,M2026342,,,,,7,
student-M2026343,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026343,,MS_Student_0343,,,M2026343,,,,,7,
student-M2026344,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026344,,MS_Student_0344,,,M2026344,,,,,7,
student-M2026345,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026345,,MS_Student_0345,,,M2026345,,,,,7,
student-M2026346,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026346,,MS_Student_0346,,,M2026346,,,,,7,
student-M2026347,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026347,,MS_Student_0347,,,M2026347,,,,,7,
student-M2026348,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026348,,MS_Student_0348,,,M2026348,,,,,7,
student-M2026349,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026349,,MS_Student_0349,,,M2026349,,,,,7,
student-M2026350,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026350,,MS_Student_0350,,,M2026350,,,,,7,
student-M2026351,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026351,,MS_Student_0351,,,M2026351,,,,,7,
student-M2026352,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026352,,MS_Student_0352,,,M2026352,,,,,7,
student-M2026353,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026353,,MS_Student_0353,,,M2026353,,,,,7,
student-M2026354,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026354,,MS_Student_0354,,,M2026354,,,,,7,
student-M2026355,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026355,,MS_Student_0355,,,M2026355,,,,,7,
student-M2026356,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026356,,MS_Student_0356,,,M2026356,,,,,7,
student-M2026357,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026357,,MS_Student_0357,,,M2026357,,,,,7,
student-M2026358,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026358,,MS_Student_0358,,,M2026358,,,,,7,
student-M2026359,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026359,,MS_Student_0359,,,M2026359,,,,,7,
student-M2026360,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026360,,MS_Student_0360,,,M2026360,,,,,7,
student-M2026361,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026361,,MS_Student_0361,,,M2026361,,,,,7,
student-M2026362,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026362,,MS_Student_0362,,,M2026362,,,,,7,
student-M2026363,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026363,,MS_Student_0363,,,M2026363,,,,,7,
student-M2026364,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026364,,MS_Student_0364,,,M2026364,,,,,7,
student-M2026365,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026365,,MS_Student_0365,,,M2026365,,,,,7,
student-M2026366,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026366,,MS_Student_0366,,,M2026366,,,,,7,
student-M2026367,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026367,,MS_Student_0367,,,M2026367,,,,,7,
student-M2026368,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026368,,MS_Student_0368,,,M2026368,,,,,7,
student-M2026369,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026369,,MS_Student_0369,,,M2026369,,,,,7,
student-M2026370,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026370,,MS_Student_0370,,,M2026370,,,,,7,
student-M2026371,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026371,,MS_Student_0371,,,M2026371,,,,,7,
student-M2026372,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026372,,MS_Student_0372,,,M2026372,,,,,7,
student-M2026373,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026373,,MS_Student_0373,,,M2026373,,,,,7,
student-M2026374,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026374,,MS_Student_0374,,,M2026374,,,,,7,
student-M2026375,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026375,,MS_Student_0375,,,M2026375,,,,,7,
student-M2026376,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026376,,MS_Student_0376,,,M2026376,,,,,7,
student-M2026377,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026377,,MS_Student_0377,,,M2026377,,,,,7,
student-M2026378,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026378,,MS_Student_0378,,,M2026378,,,,,7,
student-M2026379,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026379,,MS_Student_0379,,,M2026379,,,,,7,
student-M2026380,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026380,,MS_Student_0380,,,M2026380,,,,,7,
student-M2026381,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026381,,MS_Student_0381,,,M2026381,,,,,7,
student-M2026382,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026382,,MS_Student_0382,,,M2026382,,,,,7,
student-M2026383,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026383,,MS_Student_0383,,,M2026383,,,,,7,
student-M2026384,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026384,,MS_Student_0384,,,M2026384,,,,,7,
student-M2026385,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026385,,MS_Student_0385,,,M2026385,,,,,7,
student-M2026386,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026386,,MS_Student_0386,,,M2026386,,,,,7,
student-M2026387,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026387,,MS_Student_0387,,,M2026387,,,,,7,
student-M2026388,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026388,,MS_Student_0388,,,M2026388,,,,,7,
student-M2026389,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026389,,MS_Student_0389,,,M2026389,,,,,7,
student-M2026390,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026390,,MS_Student_0390,,,M2026390,,,,,7,
student-M2026391,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026391,,MS_Student_0391,,,M2026391,,,,,7,
student-M2026392,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026392,,MS_Student_0392,,,M2026392,,,,,7,
student-M2026393,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026393,,MS_Student_0393,,,M2026393,,,,,7,
student-M2026394,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026394,,MS_Student_0394,,,M2026394,,,,,7,
student-M2026395,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026395,,MS_Student_0395,,,M2026395,,,,,7,
student-M2026396,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026396,,MS_Student_0396,,,M2026396,,,,,7,
student-M2026397,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026397,,MS_Student_0397,,,M2026397,,,,,7,
student-M2026398,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026398,,MS_Student_0398,,,M2026398,,,,,7,
student-M2026399,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026399,,MS_Student_0399,,,M2026399,,,,,7,
student-M2026400,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026400,,MS_Student_0400,,,M2026400,,,,,7,
student-M2026401,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026401,,MS_Student_0401,,,M2026401,,,,,8,
student-M2026402,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026402,,MS_Student_0402,,,M2026402,,,,,8,
student-M2026403,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026403,,MS_Student_0403,,,M2026403,,,,,8,
student-M2026404,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026404,,MS_Student_0404,,,M2026404,,,,,8,
student-M2026405,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026405,,MS_Student_0405,,,M2026405,,,,,8,
student-M2026406,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026406,,MS_Student_0406,,,M2026406,,,,,8,
student-M2026407,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026407,,MS_Student_0407,,,M2026407,,,,,8,
student-M2026408,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026408,,MS_Student_0408,,,M2026408,,,,,8,
student-M2026409,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026409,,MS_Student_0409,,,M2026409,,,,,8,
student-M2026410,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026410,,MS_Student_0410,,,M2026410,,,,,8,
student-M2026411,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026411,,MS_Student_0411,,,M2026411,,,,,8,
student-M2026412,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026412,,MS_Student_0412,,,M2026412,,,,,8,
student-M2026413,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026413,,MS_Student_0413,,,M2026413,,,,,8,
student-M2026414,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026414,,MS_Student_0414,,,M2026414,,,,,8,
student-M2026415,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026415,,MS_Student_0415,,,M2026415,,,,,8,
student-M2026416,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026416,,MS_Student_0416,,,M2026416,,,,,8,
student-M2026417,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026417,,MS_Student_0417,,,M2026417,,,,,8,
student-M2026418,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026418,,MS_Student_0418,,,M2026418,,,,,8,
student-M2026419,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026419,,MS_Student_0419,,,M2026419,,,,,8,
student-M2026420,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026420,,MS_Student_0420,,,M2026420,,,,,8,
student-M2026421,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026421,,MS_Student_0421,,,M2026421,,,,,8,
student-M2026422,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026422,,MS_Student_0422,,,M2026422,,,,,8,
student-M2026423,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026423,,MS_Student_0423,,,M2026423,,,,,8,
student-M2026424,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026424,,MS_Student_0424,,,M2026424,,,,,8,
student-M2026425,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026425,,MS_Student_0425,,,M2026425,,,,,8,
student-M2026426,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026426,,MS_Student_0426,,,M2026426,,,,,8,
student-M2026427,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026427,,MS_Student_0427,,,M2026427,,,,,8,
student-M2026428,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026428,,MS_Student_0428,,,M2026428,,,,,8,
student-M2026429,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026429,,MS_Student_0429,,,M2026429,,,,,8,
student-M2026430,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026430,,MS_Student_0430,,,M2026430,,,,,8,
student-M2026431,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026431,,MS_Student_0431,,,M2026431,,,,,8,
student-M2026432,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026432,,MS_Student_0432,,,M2026432,,,,,8,
student-M2026433,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026433,,MS_Student_0433,,,M2026433,,,,,8,
student-M2026434,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026434,,MS_Student_0434,,,M2026434,,,,,8,
student-M2026435,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026435,,MS_Student_0435,,,M2026435,,,,,8,
student-M2026436,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026436,,MS_Student_0436,,,M2026436,,,,,8,
student-M2026437,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026437,,MS_Student_0437,,,M2026437,,,,,8,
student-M2026438,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026438,,MS_Student_0438,,,M2026438,,,,,8,
student-M2026439,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026439,,MS_Student_0439,,,M2026439,,,,,8,
student-M2026440,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026440,,MS_Student_0440,,,M2026440,,,,,8,
student-M2026441,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026441,,MS_Student_0441,,,M2026441,,,,,8,
student-M2026442,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026442,,MS_Student_0442,,,M2026442,,,,,8,
student-M2026443,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026443,,MS_Student_0443,,,M2026443,,,,,8,
student-M2026444,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026444,,MS_Student_0444,,,M2026444,,,,,8,
student-M2026445,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026445,,MS_Student_0445,,,M2026445,,,,,8,
student-M2026446,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026446,,MS_Student_0446,,,M2026446,,,,,8,
student-M2026447,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026447,,MS_Student_0447,,,M2026447,,,,,8,
student-M2026448,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026448,,MS_Student_0448,,,M2026448,,,,,8,
student-M2026449,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026449,,MS_Student_0449,,,M2026449,,,,,8,
student-M2026450,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026450,,MS_Student_0450,,,M2026450,,,,,8,
student-M2026451,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026451,,MS_Student_0451,,,M2026451,,,,,8,
student-M2026452,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026452,,MS_Student_0452,,,M2026452,,,,,8,
student-M2026453,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026453,,MS_Student_0453,,,M2026453,,,,,8,
student-M2026454,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026454,,MS_Student_0454,,,M2026454,,,,,8,
student-M2026455,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026455,,MS_Student_0455,,,M2026455,,,,,8,
student-M2026456,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026456,,MS_Student_0456,,,M2026456,,,,,8,
student-M2026457,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026457,,MS_Student_0457,,,M2026457,,,,,8,
student-M2026458,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026458,,MS_Student_0458,,,M2026458,,,,,8,
student-M2026459,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026459,,MS_Student_0459,,,M2026459,,,,,8,
student-M2026460,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026460,,MS_Student_0460,,,M2026460,,,,,8,
student-M2026461,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026461,,MS_Student_0461,,,M2026461,,,,,8,
student-M2026462,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026462,,MS_Student_0462,,,M2026462,,,,,8,
student-M2026463,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026463,,MS_Student_0463,,,M2026463,,,,,8,
student-M2026464,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026464,,MS_Student_0464,,,M2026464,,,,,8,
student-M2026465,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026465,,MS_Student_0465,,,M2026465,,,,,8,
student-M2026466,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026466,,MS_Student_0466,,,M2026466,,,,,8,
student-M2026467,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026467,,MS_Student_0467,,,M2026467,,,,,8,
student-M2026468,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026468,,MS_Student_0468,,,M2026468,,,,,8,
student-M2026469,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026469,,MS_Student_0469,,,M2026469,,,,,8,
student-M2026470,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026470,,MS_Student_0470,,,M2026470,,,,,8,
student-M2026471,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026471,,MS_Student_0471,,,M2026471,,,,,8,
student-M2026472,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026472,,MS_Student_0472,,,M2026472,,,,,8,
student-M2026473,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026473,,MS_Student_0473,,,M2026473,,,,,8,
student-M2026474,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026474,,MS_Student_0474,,,M2026474,,,,,8,
student-M2026475,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026475,,MS_Student_0475,,,M2026475,,,,,8,
student-M2026476,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026476,,MS_Student_0476,,,M2026476,,,,,8,
student-M2026477,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026477,,MS_Student_0477,,,M2026477,,,,,8,
student-M2026478,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026478,,MS_Student_0478,,,M2026478,,,,,8,
student-M2026479,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026479,,MS_Student_0479,,,M2026479,,,,,8,
student-M2026480,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026480,,MS_Student_0480,,,M2026480,,,,,8,
student-M2026481,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026481,,MS_Student_0481,,,M2026481,,,,,8,
student-M2026482,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026482,,MS_Student_0482,,,M2026482,,,,,8,
student-M2026483,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026483,,MS_Student_0483,,,M2026483,,,,,8,
student-M2026484,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026484,,MS_Student_0484,,,M2026484,,,,,8,
student-M2026485,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026485,,MS_Student_0485,,,M2026485,,,,,8,
student-M2026486,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026486,,MS_Student_0486,,,M2026486,,,,,8,
student-M2026487,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026487,,MS_Student_0487,,,M2026487,,,,,8,
student-M2026488,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026488,,MS_Student_0488,,,M2026488,,,,,8,
student-M2026489,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026489,,MS_Student_0489,,,M2026489,,,,,8,
student-M2026490,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026490,,MS_Student_0490,,,M2026490,,,,,8,
student-M2026491,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026491,,MS_Student_0491,,,M2026491,,,,,8,
student-M2026492,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026492,,MS_Student_0492,,,M2026492,,,,,8,
student-M2026493,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026493,,MS_Student_0493,,,M2026493,,,,,8,
student-M2026494,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026494,,MS_Student_0494,,,M2026494,,,,,8,
student-M2026495,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026495,,MS_Student_0495,,,M2026495,,,,,8,
student-M2026496,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026496,,MS_Student_0496,,,M2026496,,,,,8,
student-M2026497,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026497,,MS_Student_0497,,,M2026497,,,,,8,
student-M2026498,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026498,,MS_Student_0498,,,M2026498,,,,,8,
student-M2026499,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026499,,MS_Student_0499,,,M2026499,,,,,8,
student-M2026500,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026500,,MS_Student_0500,,,M2026500,,,,,8,
student-M2026501,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026501,,MS_Student_0501,,,M2026501,,,,,8,
student-M2026502,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026502,,MS_Student_0502,,,M2026502,,,,,8,
